[ 2025-01-25 15:30:09,702 ] 18 root - INFO - Initiate the data ingestion
[ 2025-01-25 15:33:57,346 ] 65 root - INFO - Performed train test split on the dataframe
[ 2025-01-25 15:33:57,347 ] 67 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-01-25 15:33:57,350 ] 75 root - INFO - Exporting train and test file path.
[ 2025-01-25 15:33:57,464 ] 84 root - INFO - Exported train and test file path.
[ 2025-01-25 15:33:57,464 ] 20 root - INFO - Data ingestion succeeded
[ 2025-01-25 15:33:57,470 ] 23 root - INFO - Initiate Data validation
[ 2025-01-25 15:33:57,536 ] 34 root - INFO - Required number of columns: 2
[ 2025-01-25 15:33:57,536 ] 35 root - INFO - Data frame has columns: 31
[ 2025-01-25 15:33:57,547 ] 34 root - INFO - Required number of columns: 2
[ 2025-01-25 15:33:57,547 ] 35 root - INFO - Data frame has columns: 31
[ 2025-01-25 15:33:57,835 ] 26 root - INFO - Data Validation succeeded
[ 2025-01-25 15:33:57,835 ] 28 root - INFO - data transformation started
[ 2025-01-25 15:33:57,835 ] 41 root - INFO - Starting data transformation
[ 2025-01-25 15:33:57,985 ] 31 root - INFO - Data transformation succeeded
